hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,      classical index,         entropic index,   implifiance index,  classical simi,       entropic simi
Bete -> Joyeux, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 27.7777777777777786, 54.0713505167268593, 26.9427321646737497, 34.4581928581447201, 70.1117515563964844, 0.0000000000000000
Joyeux -> Bete, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 55.5555555555555571, 56.8023944658600186, 72.9182900165060488, 46.7525128695952930, 70.1117515563964844, 0.0000000000000000
Bete -> Tetu, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 44.4444444444444429, 82.7529556014033290, 49.8848053505628855, 61.5256286758304825, 97.9167461395263672, 0.0000000000000000
Tetu -> Bete, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 88.8888888888888857, 96.1184041227371893, 91.2348329567801244, 92.2979663485417063, 97.9167461395263672, 0.0000000000000000
Bete -> Bon, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 38.8888888888888928, 74.4053613293724965, 41.4178011503314991, 52.8844440156270323, 93.7457025051116943, 0.0000000000000000
Bon -> Bete, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 77.7777777777777857, 87.9396815743090770, 88.2366329716861344, 80.7275246765206447, 93.7457025051116943, 0.0000000000000000
Bete -> Blanc, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 27.7777777777777786, 54.0713505167268593, 26.9427321646737497, 34.4581928581447201, 70.1117515563964844, 0.0000000000000000
Blanc -> Bete, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 55.5555555555555571, 56.8023944658600186, 72.9182900165060488, 46.7525128695952930, 70.1117515563964844, 0.0000000000000000
Bete -> Stupide, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 44.4444444444444429, 82.7529556014033290, 49.8848053505628855, 61.5256286758304825, 97.9167461395263672, 0.0000000000000000
Stupide -> Bete, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 88.8888888888888857, 96.1184041227371893, 91.2348329567801244, 92.2979663485417063, 97.9167461395263672, 0.0000000000000000
Bete -> Paresseux, 18.0000000000000000, 8.0000000000000000, 43.9024390243902474, 38.8888888888888928, 77.8949857271733777, 41.7320978280647381, 55.5831392015371932, 96.8632936477661133, 0.0000000000000000
Paresseux -> Bete, 8.0000000000000000, 18.0000000000000000, 19.5121951219512191, 87.5000000000000000, 93.8287979328476212, 91.0105493977546871, 89.7453337437413836, 96.8632936477661133, 0.0000000000000000
Bete -> Poilu, 18.0000000000000000, 8.0000000000000000, 43.9024390243902474, 16.6666666666666643, 37.9598461155341553, 14.8296235174803286, 20.8437699799861278, 39.2309784889221191, 0.0000000000000000
Poilu -> Bete, 8.0000000000000000, 18.0000000000000000, 19.5121951219512191, 37.5000000000000000, 29.4987734303270983, 42.4607062811091751, 21.7119056180258028, 39.2309784889221191, 0.0000000000000000
Bete -> Petit, 18.0000000000000000, 8.0000000000000000, 43.9024390243902474, 27.7777777777777786, 58.6234160904333095, 27.3034324342375996, 37.5512597185081205, 78.6368370056152344, 0.0000000000000000
Petit -> Bete, 8.0000000000000000, 18.0000000000000000, 19.5121951219512191, 62.5000000000000000, 65.5642328917777775, 79.9792425719675037, 56.2940544089690107, 78.6368370056152344, 0.0000000000000000
Bete -> Solitaire, 18.0000000000000000, 8.0000000000000000, 43.9024390243902474, 5.5555555555555554, 20.9327115158921337, 4.1004636971686370, 8.4802542395152596, 9.0042874217033386, 0.0000000000000000
Solitaire -> Bete, 8.0000000000000000, 18.0000000000000000, 19.5121951219512191, 12.5000000000000000, 8.5585448863248708, 12.8788688788257222, 4.6475650019355381, 9.0042874217033386, 0.0000000000000000
Bete -> Dur, 18.0000000000000000, 8.0000000000000000, 43.9024390243902474, 16.6666666666666643, 37.9598461155341553, 14.8296235174803286, 20.8437699799861278, 39.2309784889221191, 0.0000000000000000
Dur -> Bete, 8.0000000000000000, 18.0000000000000000, 19.5121951219512191, 37.5000000000000000, 29.4987734303270983, 42.4607062811091751, 21.7119056180258028, 39.2309784889221191, 0.0000000000000000
Bete -> Flamboyant, 18.0000000000000000, 8.0000000000000000, 43.9024390243902474, 11.1111111111111107, 28.7670399064323021, 9.2180004050091693, 14.0707839214099106, 20.9862634539604187, 0.0000000000000000
Flamboyant -> Bete, 8.0000000000000000, 18.0000000000000000, 19.5121951219512191, 25.0000000000000000, 16.7390163345125806, 26.8183995845088603, 10.9747644213678637, 20.9862634539604187, 0.0000000000000000
Bete -> Lent, 18.0000000000000000, 7.0000000000000000, 43.9024390243902474, 11.1111111111111107, 32.8867504926784591, 9.5360932526526163, 16.1960359857115108, 27.0210981369018555, 0.0000000000000000
Lent -> Bete, 7.0000000000000000, 18.0000000000000000, 17.0731707317073180, 28.5714285714285694, 20.3540644185070896, 31.4498627477850974, 13.9965274706650273, 27.0210981369018555, 0.0000000000000000
Bete -> Gros, 18.0000000000000000, 7.0000000000000000, 43.9024390243902474, 22.2222222222222214, 52.6833091424582207, 21.1810440571681511, 31.6779950968309798, 70.1492011547088623, 0.0000000000000000
Gros -> Bete, 7.0000000000000000, 18.0000000000000000, 17.0731707317073180, 57.1428571428571388, 55.2105644633385211, 75.3824807673296533, 46.3541065873738276, 70.1492011547088623, 0.0000000000000000
Bete -> Franc, 18.0000000000000000, 7.0000000000000000, 43.9024390243902474, 16.6666666666666643, 42.4415564025090717, 15.1538201098848031, 23.4461835304597201, 48.3353227376937866, 0.0000000000000000
Franc -> Bete, 7.0000000000000000, 18.0000000000000000, 17.0731707317073180, 42.8571428571428541, 35.6871149846761071, 50.5267803780933420, 27.5279382287490222, 48.3353227376937866, 0.0000000000000000
Bete -> Puant, 18.0000000000000000, 6.0000000000000000, 43.9024390243902474, 27.7777777777777786, 67.0877942394370450, 27.8987274484837720, 43.3667171086436980, 92.7538216114044189, 0.0000000000000000
Puant -> Bete, 6.0000000000000000, 18.0000000000000000, 14.6341463414634134, 83.3333333333333428, 84.9236051365531637, 90.1652150750841770, 80.2429381028818511, 92.7538216114044189, 0.0000000000000000
Bete -> Peureux, 18.0000000000000000, 6.0000000000000000, 43.9024390243902474, 16.6666666666666643, 46.9331967957914458, 15.4289944043333289, 26.0725081494023065, 58.9172661304473877, 0.0000000000000000
Peureux -> Bete, 6.0000000000000000, 18.0000000000000000, 14.6341463414634134, 50.0000000000000000, 43.4163333463264181, 64.3746534352665520, 35.2550377506227761, 58.9172661304473877, 0.0000000000000000
Bete -> Puissant, 18.0000000000000000, 6.0000000000000000, 43.9024390243902474, 5.5555555555555554, 28.2857154620104403, 4.5836637417672419, 11.6292085045153062, 15.6999975442886353, 0.0000000000000000
Puissant -> Bete, 6.0000000000000000, 18.0000000000000000, 14.6341463414634134, 16.6666666666666643, 12.5177715521510571, 17.9646838950391157, 7.5227282921573728, 15.6999975442886353, 0.0000000000000000
Bete -> Harmonieux, 18.0000000000000000, 6.0000000000000000, 43.9024390243902474, 5.5555555555555554, 28.2857154620104403, 4.5836637417672419, 11.6292085045153062, 15.6999975442886353, 0.0000000000000000
Harmonieux -> Bete, 6.0000000000000000, 18.0000000000000000, 14.6341463414634134, 16.6666666666666643, 12.5177715521510571, 17.9646838950391157, 7.5227282921573728, 15.6999975442886353, 0.0000000000000000
Bete -> Mortel, 18.0000000000000000, 5.0000000000000000, 43.9024390243902474, 0.0000000000000000, 24.1657710171470406, 0.0000000000000000, 0.0000000000000000, 6.9224156439304352, 0.0000000000000000
Mortel -> Bete, 5.0000000000000000, 18.0000000000000000, 12.1951219512195124, 0.0000000000000000, 6.5536560956896412, 0.0000000000000000, 0.0000000000000000, 6.9224156439304352, 0.0000000000000000
Bete -> Affectueux, 18.0000000000000000, 5.0000000000000000, 43.9024390243902474, 22.2222222222222214, 61.4106397239632642, 21.7126268921976120, 37.2795394181967197, 88.8425886631011963, 0.0000000000000000
Affectueux -> Bete, 5.0000000000000000, 18.0000000000000000, 12.1951219512195124, 80.0000000000000000, 76.9751037133124925, 89.2913128501862445, 71.9940309928247331, 88.8425886631011963, 0.0000000000000000
Bete -> Propre, 18.0000000000000000, 4.0000000000000000, 43.9024390243902474, 16.6666666666666643, 55.7257206956737434, 15.8748267278521649, 31.2660573725661592, 82.6049387454986572, 0.0000000000000000
Propre -> Bete, 4.0000000000000000, 18.0000000000000000, 9.7560975609756095, 75.0000000000000000, 65.6004044005212137, 87.6140592566985958, 60.3733873959129284, 82.6049387454986572, 0.0000000000000000
Bete -> Noir, 18.0000000000000000, 4.0000000000000000, 43.9024390243902474, 11.1111111111111107, 45.8222100766882292, 10.1763104905399189, 22.9625332070901287, 57.3013901710510254, 0.0000000000000000
Noir -> Bete, 4.0000000000000000, 18.0000000000000000, 9.7560975609756095, 50.0000000000000000, 38.9033406600124749, 64.8307333467991782, 31.9780709602794744, 57.3013901710510254, 0.0000000000000000
Bete -> Gluant, 18.0000000000000000, 4.0000000000000000, 43.9024390243902474, 5.5555555555555554, 36.3591712355916030, 4.8582742012044910, 15.1357141471218739, 28.4147948026657104, 0.0000000000000000
Gluant -> Bete, 4.0000000000000000, 18.0000000000000000, 9.7560975609756095, 25.0000000000000000, 18.9348051793067462, 27.9657213471806898, 12.9291919483973619, 28.4147948026657104, 0.0000000000000000
Bete -> Grand, 18.0000000000000000, 4.0000000000000000, 43.9024390243902474, 0.0000000000000000, 27.8193556960653723, 0.0000000000000000, 0.0000000000000000, 9.2556074261665344, 0.0000000000000000
Grand -> Bete, 4.0000000000000000, 18.0000000000000000, 9.7560975609756095, 0.0000000000000000, 7.7329438120815830, 0.0000000000000000, 0.0000000000000000, 9.2556074261665344, 0.0000000000000000
Bete -> Long, 18.0000000000000000, 4.0000000000000000, 43.9024390243902474, 11.1111111111111107, 45.8222100766882292, 10.1763104905399189, 22.9625332070901287, 57.3013901710510254, 0.0000000000000000
Long -> Bete, 4.0000000000000000, 18.0000000000000000, 9.7560975609756095, 50.0000000000000000, 38.9033406600124749, 64.8307333467991782, 31.9780709602794744, 57.3013901710510254, 0.0000000000000000
Bete -> Fin, 18.0000000000000000, 4.0000000000000000, 43.9024390243902474, 5.5555555555555554, 36.3591712355916030, 4.8582742012044910, 15.1357141471218739, 28.4147948026657104, 0.0000000000000000
Fin -> Bete, 4.0000000000000000, 18.0000000000000000, 9.7560975609756095, 25.0000000000000000, 18.9348051793067462, 27.9657213471806898, 12.9291919483973619, 28.4147948026657104, 0.0000000000000000
Bete -> Feroce, 18.0000000000000000, 3.0000000000000000, 43.9024390243902474, 5.5555555555555554, 40.5478163567115715, 4.9600649459161881, 16.9729866307343862, 39.1165316104888916, 0.0000000000000000
Feroce -> Bete, 3.0000000000000000, 18.0000000000000000, 7.3170731707317067, 33.3333333333333286, 23.8276791225032767, 38.3531505416892387, 17.6980042069428514, 39.1165316104888916, 0.0000000000000000
Bete -> Piquant, 18.0000000000000000, 3.0000000000000000, 43.9024390243902474, 0.0000000000000000, 31.6505554576810617, 0.0000000000000000, 0.0000000000000000, 12.5559046864509583, 0.0000000000000000
Piquant -> Bete, 3.0000000000000000, 18.0000000000000000, 7.3170731707317067, 0.0000000000000000, 9.0652231198971371, 0.0000000000000000, 0.0000000000000000, 12.5559046864509583, 0.0000000000000000
Bete -> Raye, 18.0000000000000000, 3.0000000000000000, 43.9024390243902474, 5.5555555555555554, 40.5478163567115715, 4.9600649459161881, 16.9729866307343862, 39.1165316104888916, 0.0000000000000000
Raye -> Bete, 3.0000000000000000, 18.0000000000000000, 7.3170731707317067, 33.3333333333333286, 23.8276791225032767, 38.3531505416892387, 17.6980042069428514, 39.1165316104888916, 0.0000000000000000
Bete -> Reproducteur, 18.0000000000000000, 2.0000000000000000, 43.9024390243902474, 11.1111111111111107, 54.3960131348622298, 10.4677749764644297, 27.5215094656424242, 88.4411394596099854, 0.0000000000000000
Reproducteur -> Bete, 2.0000000000000000, 18.0000000000000000, 4.8780487804878048, 100.0000000000000000, 67.4356228166833205, 92.1913119055696910, 67.4356228166833205, 88.4411394596099854, 0.0000000000000000
Malin -> Mysterieux, 18.0000000000000000, 18.0000000000000000, 43.9024390243902474, 61.1111111111111143, 78.8439258074194527, 73.9731466297649121, 63.6643518896055198, 86.4745795726776123, 0.0000000000000000
Mysterieux -> Malin, 18.0000000000000000, 18.0000000000000000, 43.9024390243902474, 61.1111111111111143, 78.8439258074194527, 73.9731466297649121, 63.6643518896055198, 86.4745795726776123, 0.0000000000000000
Malin -> Comique, 18.0000000000000000, 17.0000000000000000, 43.9024390243902474, 44.4444444444444429, 48.3779996995133104, 45.5433276778370555, 34.5208496604412929, 57.7856481075286865, 0.0000000000000000
Comique -> Malin, 17.0000000000000000, 18.0000000000000000, 41.4634146341463392, 47.0588235294117609, 48.2925486596126774, 50.6966479425585916, 35.3297400836589404, 57.7856481075286865, 0.0000000000000000
Malin -> Rapide, 18.0000000000000000, 17.0000000000000000, 43.9024390243902474, 38.8888888888888928, 36.5595042989575347, 36.3211718216760815, 24.7679299089494442, 43.2650834321975708, 0.0000000000000000
Rapide -> Malin, 17.0000000000000000, 18.0000000000000000, 41.4634146341463392, 41.1764705882352899, 35.9194187345407840, 40.3833680550010214, 24.9485585682425466, 43.2650834321975708, 0.0000000000000000
Malin -> Angoissant, 18.0000000000000000, 17.0000000000000000, 43.9024390243902474, 50.0000000000000000, 60.7162900366675871, 57.2693669359941566, 45.3960151533025069, 71.3097095489501953, 0.0000000000000000
Angoissant -> Malin, 17.0000000000000000, 18.0000000000000000, 41.4634146341463392, 52.9411764705882391, 61.2669304224757951, 63.9462757809032638, 46.9640319418879884, 71.3097095489501953, 0.0000000000000000
Malin -> Silencieux, 18.0000000000000000, 16.0000000000000000, 43.9024390243902474, 61.1111111111111143, 85.5226416300228038, 74.9814455787187057, 69.6537136300363215, 93.3196425437927246, 0.0000000000000000
Silencieux -> Malin, 16.0000000000000000, 18.0000000000000000, 39.0243902439024382, 68.7500000000000000, 88.2820287947572098, 81.8535610661421487, 75.6095490670132193, 93.3196425437927246, 0.0000000000000000
Malin -> Doux, 18.0000000000000000, 16.0000000000000000, 43.9024390243902474, 38.8888888888888928, 41.7821603345585686, 37.4311826229349407, 28.5426493229101190, 49.6328711509704590, 0.0000000000000000
Doux -> Malin, 16.0000000000000000, 18.0000000000000000, 39.0243902439024382, 43.7500000000000000, 40.9378238922081437, 45.8968676594878673, 29.4082592087548065, 49.6328711509704590, 0.0000000000000000
Malin -> Sale, 18.0000000000000000, 15.0000000000000000, 43.9024390243902474, 16.6666666666666643, 11.6394163984691374, 10.2802548955249389, 5.9978862761082361, 8.1184051930904388, 0.0000000000000000
Sale -> Malin, 15.0000000000000000, 18.0000000000000000, 36.5853658536585371, 20.0000000000000000, 8.5849811148736794, 14.6329217026238130, 4.7743368307459111, 8.1184051930904388, 0.0000000000000000
Malin -> Calme, 18.0000000000000000, 15.0000000000000000, 43.9024390243902474, 27.7777777777777786, 25.8463488329681788, 22.3834873084930805, 15.7785131945411106, 26.8357455730438232, 0.0000000000000000
Calme -> Malin, 15.0000000000000000, 18.0000000000000000, 36.5853658536585371, 33.3333333333333286, 22.7286826155822403, 31.6588810662615074, 14.9743448197463298, 26.8357455730438232, 0.0000000000000000
Malin -> Bruyant, 18.0000000000000000, 14.0000000000000000, 43.9024390243902474, 16.6666666666666643, 14.5185827196280037, 10.9483906089836207, 7.5742699796694266, 10.2201893925666809, 0.0000000000000000
Bruyant -> Malin, 14.0000000000000000, 18.0000000000000000, 34.1463414634146361, 21.4285714285714270, 10.1650501172649506, 18.2972175269651522, 5.8778863069111882, 10.2201893925666809, 0.0000000000000000
Malin -> Dangereux, 18.0000000000000000, 14.0000000000000000, 43.9024390243902474, 38.8888888888888928, 52.1568061697298617, 39.0543094962961561, 36.1373604676472482, 63.4701192378997803, 0.0000000000000000
Dangereux -> Malin, 14.0000000000000000, 18.0000000000000000, 34.1463414634146361, 50.0000000000000000, 52.6432070464349948, 60.3333281237736685, 40.4280576714289168, 63.4701192378997803, 0.0000000000000000
Malin -> Souple, 18.0000000000000000, 14.0000000000000000, 43.9024390243902474, 50.0000000000000000, 74.4589005181310597, 59.2113444617268243, 56.5765297280578352, 87.5143826007843018, 0.0000000000000000
Souple -> Malin, 14.0000000000000000, 18.0000000000000000, 34.1463414634146361, 64.2857142857142918, 79.4987801120946926, 79.2910873868386972, 66.9538030236959401, 87.5143826007843018, 0.0000000000000000
Malin -> Intelligent, 18.0000000000000000, 14.0000000000000000, 43.9024390243902474, 50.0000000000000000, 74.4589005181310597, 59.2113444617268243, 56.5765297280578352, 87.5143826007843018, 0.0000000000000000
Intelligent -> Malin, 14.0000000000000000, 18.0000000000000000, 34.1463414634146361, 64.2857142857142918, 79.4987801120946926, 79.2910873868386972, 66.9538030236959401, 87.5143826007843018, 0.0000000000000000
Malin -> Ruse, 18.0000000000000000, 14.0000000000000000, 43.9024390243902474, 72.2222222222222143, 97.7712839437473633, 84.3640277588882554, 85.6335127354357866, 99.7149288654327393, 0.0000000000000000
Ruse -> Malin, 14.0000000000000000, 18.0000000000000000, 34.1463414634146361, 92.8571428571428612, 99.6561870718466736, 91.7247299888605596, 96.7457302426215051, 99.7149288654327393, 0.0000000000000000
Malin -> Velu, 18.0000000000000000, 13.0000000000000000, 43.9024390243902474, 33.3333333333333286, 45.7468982097617243, 31.9326993385490709, 30.2219043652589292, 54.8753559589385986, 0.0000000000000000
Velu -> Malin, 13.0000000000000000, 18.0000000000000000, 31.7073170731707314, 46.1538461538461533, 44.4809755831756064, 52.7634398795057891, 33.4829963153431009, 54.8753559589385986, 0.0000000000000000
Malin -> Dynamique, 18.0000000000000000, 13.0000000000000000, 43.9024390243902474, 44.4444444444444429, 68.2689333472636122, 48.3231322963545082, 49.9121302875976056, 83.1392705440521240, 0.0000000000000000
Dynamique -> Malin, 13.0000000000000000, 18.0000000000000000, 31.7073170731707314, 61.5384615384615401, 73.5101883887277978, 77.3819159038825148, 61.2379102147063037, 83.1392705440521240, 0.0000000000000000
Malin -> Majestueux, 18.0000000000000000, 13.0000000000000000, 43.9024390243902474, 27.7777777777777786, 34.9702884357921420, 24.7465100976088443, 21.7198537257232829, 38.3587390184402466, 0.0000000000000000
Majestueux -> Malin, 13.0000000000000000, 18.0000000000000000, 31.7073170731707314, 38.4615384615384670, 30.9787246153221858, 40.7593159585702836, 21.9235587618542311, 38.3587390184402466, 0.0000000000000000
Malin -> Fragile, 18.0000000000000000, 13.0000000000000000, 43.9024390243902474, 27.7777777777777786, 34.9702884357921420, 24.7465100976088443, 21.7198537257232829, 38.3587390184402466, 0.0000000000000000
Fragile -> Malin, 13.0000000000000000, 18.0000000000000000, 31.7073170731707314, 38.4615384615384670, 30.9787246153221858, 40.7593159585702836, 21.9235587618542311, 38.3587390184402466, 0.0000000000000000
Malin -> Insouciant, 18.0000000000000000, 12.0000000000000000, 43.9024390243902474, 27.7777777777777786, 39.7486872136108573, 25.4589543557927662, 24.8701073979640377, 45.3473925590515137, 0.0000000000000000
Insouciant -> Malin, 12.0000000000000000, 18.0000000000000000, 29.2682926829268268, 41.6666666666666714, 36.1379555474749097, 46.1927638041858017, 26.5160485527456800, 45.3473925590515137, 0.0000000000000000
Malin -> Agile, 18.0000000000000000, 12.0000000000000000, 43.9024390243902474, 22.2222222222222214, 29.7787031785677989, 18.7887894684430350, 17.3390767010791542, 29.0280103683471680, 0.0000000000000000
Agile -> Malin, 12.0000000000000000, 18.0000000000000000, 29.2682926829268268, 33.3333333333333286, 23.6659028342443349, 34.6577614631643840, 16.1597121004689939, 29.0280103683471680, 0.0000000000000000
Malin -> Enervant, 18.0000000000000000, 12.0000000000000000, 43.9024390243902474, 22.2222222222222214, 29.7787031785677989, 18.7887894684430350, 17.3390767010791542, 29.0280103683471680, 0.0000000000000000
Enervant -> Malin, 12.0000000000000000, 18.0000000000000000, 29.2682926829268268, 33.3333333333333286, 23.6659028342443349, 34.6577614631643840, 16.1597121004689939, 29.0280103683471680, 0.0000000000000000
Malin -> Mou, 18.0000000000000000, 11.0000000000000000, 43.9024390243902474, 22.2222222222222214, 34.2405870888614103, 19.4867472192826980, 20.0903617144021673, 35.2953583002090454, 0.0000000000000000
Mou -> Malin, 11.0000000000000000, 18.0000000000000000, 26.8292682926829293, 36.3636363636363669, 27.9841344677016046, 39.3493717253338957, 19.8461716010545786, 35.2953583002090454, 0.0000000000000000
Malin -> Leger, 18.0000000000000000, 10.0000000000000000, 43.9024390243902474, 11.1111111111111107, 21.1295879297209730, 8.1996437640367645, 10.1744933307831928, 12.6982986927032471, 0.0000000000000000
Leger -> Malin, 10.0000000000000000, 18.0000000000000000, 24.3902439024390247, 20.0000000000000000, 11.5189668879119083, 20.1847049280806452, 6.9224827872200789, 12.6982986927032471, 0.0000000000000000
Malin -> Froid, 18.0000000000000000, 10.0000000000000000, 43.9024390243902474, 22.2222222222222214, 38.8277593103985765, 20.0316464089661821, 22.9409293402787924, 42.6125109195709229, 0.0000000000000000
Froid -> Malin, 10.0000000000000000, 18.0000000000000000, 24.3902439024390247, 40.0000000000000000, 33.1288071122076957, 44.9853183091889761, 24.4287400109057060, 42.6125109195709229, 0.0000000000000000
Malin -> Lourd, 18.0000000000000000, 10.0000000000000000, 43.9024390243902474, 16.6666666666666643, 29.2643322710867899, 13.9386161239829356, 15.8485808173420537, 25.3502309322357178, 0.0000000000000000
Lourd -> Malin, 10.0000000000000000, 18.0000000000000000, 24.3902439024390247, 30.0000000000000000, 20.4262487007936819, 31.8152865252968766, 13.8059712834670965, 25.3502309322357178, 0.0000000000000000
Malin -> Violent, 18.0000000000000000, 10.0000000000000000, 43.9024390243902474, 22.2222222222222214, 38.8277593103985765, 20.0316464089661821, 22.9409293402787924, 42.6125109195709229, 0.0000000000000000
Violent -> Malin, 10.0000000000000000, 18.0000000000000000, 24.3902439024390247, 40.0000000000000000, 33.1288071122076957, 44.9853183091889761, 24.4287400109057060, 42.6125109195709229, 0.0000000000000000
Malin -> Sanguinaire, 18.0000000000000000, 10.0000000000000000, 43.9024390243902474, 38.8888888888888928, 70.5674536557465331, 41.0637888020718762, 49.9433771586388389, 89.3532156944274902, 0.0000000000000000
Sanguinaire -> Malin, 10.0000000000000000, 18.0000000000000000, 24.3902439024390247, 70.0000000000000000, 81.0431142683155628, 84.4738737052241930, 71.5840344387611935, 89.3532156944274902, 0.0000000000000000
Malin -> Lointain, 18.0000000000000000, 10.0000000000000000, 43.9024390243902474, 22.2222222222222214, 38.8277593103985765, 20.0316464089661821, 22.9409293402787924, 42.6125109195709229, 0.0000000000000000
Lointain -> Malin, 10.0000000000000000, 18.0000000000000000, 24.3902439024390247, 40.0000000000000000, 33.1288071122076957, 44.9853183091889761, 24.4287400109057060, 42.6125109195709229, 0.0000000000000000
Malin -> Sauvage, 18.0000000000000000, 10.0000000000000000, 43.9024390243902474, 33.3333333333333286, 60.2106636802938837, 33.4941370540332883, 40.4800534619012211, 77.8837680816650391, 0.0000000000000000
Sauvage -> Malin, 10.0000000000000000, 18.0000000000000000, 24.3902439024390247, 60.0000000000000000, 65.9326239307349056, 77.2301306014286411, 55.3215848932158565, 77.8837680816650391, 0.0000000000000000
Malin -> Obeissant, 18.0000000000000000, 10.0000000000000000, 43.9024390243902474, 22.2222222222222214, 38.8277593103985765, 20.0316464089661821, 22.9409293402787924, 42.6125109195709229, 0.0000000000000000
Obeissant -> Malin, 10.0000000000000000, 18.0000000000000000, 24.3902439024390247, 40.0000000000000000, 33.1288071122076957, 44.9853183091889761, 24.4287400109057060, 42.6125109195709229, 0.0000000000000000
Malin -> Raffine, 18.0000000000000000, 10.0000000000000000, 43.9024390243902474, 33.3333333333333286, 60.2106636802938837, 33.4941370540332883, 40.4800534619012211, 77.8837680816650391, 0.0000000000000000
Raffine -> Malin, 10.0000000000000000, 18.0000000000000000, 24.3902439024390247, 60.0000000000000000, 65.9326239307349056, 77.2301306014286411, 55.3215848932158565, 77.8837680816650391, 0.0000000000000000
Malin -> Colore, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 11.1111111111111107, 24.8319219225323415, 8.7364627684904068, 12.0556937690681512, 16.3145124912261963, 0.0000000000000000
Colore -> Malin, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 22.2222222222222214, 13.8516005109845519, 23.1789011033614223, 8.6855008263420466, 16.3145124912261963, 0.0000000000000000
Malin -> Sinistre, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 33.3333333333333286, 64.6325680352876191, 33.8799291344414257, 43.6657679674284012, 84.8657846450805664, 0.0000000000000000
Sinistre -> Malin, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 66.6666666666666572, 74.1754899684178497, 82.6913013899647211, 64.7236720812298358, 84.8657846450805664, 0.0000000000000000
Malin -> Fort, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 22.2222222222222214, 43.4733343308540299, 20.4789822067890839, 25.8493992495718352, 50.9789228439331055, 0.0000000000000000
Fort -> Malin, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 44.4444444444444429, 39.2598053486430985, 52.2234624939371912, 30.1500946438160042, 50.9789228439331055, 0.0000000000000000
Malin -> Attirant, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 22.2222222222222214, 43.4733343308540299, 20.4789822067890839, 25.8493992495718352, 50.9789228439331055, 0.0000000000000000
Attirant -> Malin, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 44.4444444444444429, 39.2598053486430985, 52.2234624939371912, 30.1500946438160042, 50.9789228439331055, 0.0000000000000000
Malin -> Joyeux, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 27.7777777777777786, 54.0713505167268593, 26.9427321646737497, 34.4581928581447201, 70.1117515563964844, 0.0000000000000000
Joyeux -> Malin, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 55.5555555555555571, 56.8023944658600186, 72.9182900165060488, 46.7525128695952930, 70.1117515563964844, 0.0000000000000000
Malin -> Tetu, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 16.6666666666666643, 33.5473874640853467, 14.4372775988933633, 18.2997698537382902, 31.6134154796600342, 0.0000000000000000
Tetu -> Malin, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 33.3333333333333286, 24.4983584085459292, 36.5209315105942380, 17.2598470042835110, 31.6134154796600342, 0.0000000000000000
Malin -> Bon, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 11.1111111111111107, 24.8319219225323415, 8.7364627684904068, 12.0556937690681512, 16.3145124912261963, 0.0000000000000000
Bon -> Malin, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 22.2222222222222214, 13.8516005109845519, 23.1789011033614223, 8.6855008263420466, 16.3145124912261963, 0.0000000000000000
Malin -> Blanc, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 22.2222222222222214, 43.4733343308540299, 20.4789822067890839, 25.8493992495718352, 50.9789228439331055, 0.0000000000000000
Blanc -> Malin, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 44.4444444444444429, 39.2598053486430985, 52.2234624939371912, 30.1500946438160042, 50.9789228439331055, 0.0000000000000000
Malin -> Stupide, 18.0000000000000000, 9.0000000000000000, 43.9024390243902474, 11.1111111111111107, 24.8319219225323415, 8.7364627684904068, 12.0556937690681512, 16.3145124912261963, 0.0000000000000000
Stupide -> Malin, 9.0000000000000000, 18.0000000000000000, 21.9512195121951237, 22.2222222222222214, 13.8516005109845519, 23.1789011033614223, 8.6855008263420466, 16.3145124912261963, 0.0000000000000000
Malin -> Paresseux, 18.0000000000000000, 8.0000000000000000, 43.9024390243902474, 22.2222222222222214, 48.1121708178419283, 20.8565197096356805, 28.7747619535693993, 60.2679729461669922, 0.0000000000000000
